text,created_at,score
Outrage is growing in the Great State of Minnesota where our Patriots are now having to fight for the right to say the Pledge of Allegiance I will be fighting with you foxandfriends,2019-07-09,348.1552411944338
Word just out that I won a big part of the Deep State and Democrat induced Witch Hunt Unanimous decision in my favor from The United States Court of Appeals For The Fourth Circuit on the ridiculous Emoluments Case I don’t make money but lose a fortune for the honor of,2019-07-10,508.5537413320849
I was just informed by Marillyn Hewson CEO of Lockheed Martin of her decision to keep the Sikorsky Helicopter Plant in Coatesville Pennsylvania open and humming We are very proud of Pennsylvania and the people who work there,2019-07-11,419.34959000967325
Wow CNN RATINGS HAVE CRASHED LOST ALL CREDIBILITY,2019-07-12,88.31291655140804
94 Approval Rating in the Republican Party an all time high Ronald Reagan was 87 Thank you,2019-07-13,164.76026056011878
So interesting to see “Progressive” Democrat Congresswomen who originally came from countries whose governments are a complete and total catastrophe the worst most corrupt and inept anywhere in the world if they even have a functioning government at all now loudly,2019-07-14,395.2289563004588
MAKE AMERICA GREAT AGAIN,2019-07-15,52.09762413115639
Our Country is Free Beautiful and Very Successful If you hate our Country or if you are not happy here you can leave,2019-07-16,236.54855530076048
“In America if you hate our Country you are free to leave The simple fact of the matter is the four Congresswomen think that America is wicked in its origins they think that America is even more wicked now that we are all racist and evil They’re entitled to their,2019-07-17,499.3769458342252
Just returned to the White House from the Great State of North Carolina What a crowd and what great people The enthusiasm blows away our rivals on the Radical Left 2020 will be a big year for the Republican Party,2019-07-18,369.84480857826503
Just spoke to KanyeWest about his friend AAP Rocky’s incarceration I will be calling the very talented Prime Minister of Sweden to see what we can do about helping AAP Rocky So many people would like to see this quickly resolved,2019-07-19,425.5902334982624
Just had a very good call with SwedishPM Stefan Löfven who assured me that American citizen AAP Rocky will be treated fairly Likewise I assured him that AAP was not a flight risk and offered to personally vouch for his bail or an alternative,2019-07-20,460.73578478492936
MAKE AMERICA GREAT AGAIN,2019-07-21,52.09762413115639
The “Squad” is a very Racist group of troublemakers who are young inexperienced and not very smart They are pulling the once great Democrat Party far left and were against humanitarian aid at the BorderAnd are now against ICE and Homeland Security So bad for our Country,2019-07-22,451.02221293330757
KEEP AMERICA GREAT,2019-07-23,42.50580621446224
TRUTH IS A FORCE OF NATURE,2019-07-24,76.09763350515637
Give AAP Rocky his FREEDOM We do so much for Sweden but it doesn’t seem to work the other way around Sweden should focus on its real crime problem FreeRocky,2019-07-25,308.2532060796194
Wow Big VICTORY on the Wall The United States Supreme Court overturns lower court injunction allows Southern Border Wall to proceed Big WIN for Border Security and the Rule of Law,2019-07-26,325.04158283674224
Why is so much money sent to the Elijah Cummings district when it is considered the worst run and most dangerous anywhere in the United States No human being would want to live there Where is all this money going How much is stolen Investigate this corrupt mess immediately,2019-07-27,467.86220302747097
There is nothing racist in stating plainly what most people already know that Elijah Cummings has done a terrible job for the people of his district and of Baltimore itself Dems always play the race card when they are unable to win with facts Shame,2019-07-28,420.97567162842773
Crazy Bernie Sanders recently equated the City of Baltimore to a THIRD WORLD COUNTRY Based on that statement I assume that Bernie must now be labeled a Racist just as a Republican would if he used that term and standard The fact is Baltimore can be brought back maybe,2019-07-29,468.3780236164385
We should immediately pass Voter ID Voteridplease to insure the safety and sanctity of our voting system Also Paper Ballots as backup old fashioned but true Thank you,2019-07-30,332.46087021636055
CNN’s Don Lemon the dumbest man on television insinuated last night while asking a debate “question” that I was a racist when in fact I am “the least racist person in the world” Perhaps someone should explain to Don that he is supposed to be neutral unbiased amp fair,2019-07-31,486.81069747342605
The people on the stage tonight and last were not those that will either Make America Great Again or Keep America Great Our Country now is breaking records in almost every category from Stock Market to Military to Unemployment We have prosperity amp success like never before,2019-08-01,427.3512007581279
AAP Rocky released from prison and on his way home to the United States from Sweden It was a Rocky Week get home ASAP AAP,2019-08-02,265.94050940290225
Terrible shootings in ElPaso Texas Reports are very bad many killed Working with State and Local authorities and Law Enforcement Spoke to Governor to pledge total support of Federal Government God be with you all,2019-08-03,398.1239727659283
Today’s shooting in El Paso Texas was not only tragic it was an act of cowardice I know that I stand with everyone in this Country to condemn today’s hateful act There are no reasons or excuses that will ever justify killing innocent people,2019-08-04,464.6874083609412
The Media has a big responsibility to life and safety in our Country Fake News has contributed greatly to the anger and rage that has built up over many years News coverage has got to start being fair balanced and unbiased or these terrible problems will only get worse,2019-08-05,487.6785292325623
“Did George Bush ever condemn President Obama after Sandy Hook President Obama had 32 mass shootings during his reign Not many people said Obama is out of Control Mass shootings were happening before the President even thought about running for Pres” kilmeade foxandfriends,2019-08-06,457.12110932025575
Beto phony name to indicate Hispanic heritage O’Rourke who is embarrassed by my last visit to the Great State of Texas where I trounced him and is now even more embarrassed by polling at 1 in the Democrat Primary should respect the victims amp law enforcement  amp be quiet,2019-08-07,464.0589251517859
My time spent in Dayton and El Paso with some of the greatest people on earth Thank you for a job well done ,2019-08-08,251.8143179324914
Liberal Hollywood is Racist at the highest level and with great Anger and Hate They like to call themselves “Elite” but they are not Elite In fact it is often the people that they so strongly oppose that are actually the Elite The movie coming out is made in order,2019-08-09,473.4269017028621
Never has the press been more inaccurate unfair or corrupt We are not fighting the Democrats they are easy we are fighting the seriously dishonest and unhinged Lamestream Media They have gone totally CRAZY MAKE AMERICA GREAT AGAIN,2019-08-10,406.56561428415984
Many incredible things are happening right now for our Country After years of being ripped off by other nations on both Trade Deals and the Military things are changing fast Big progress is being made America is respected again KEEP AMERICA GREAT,2019-08-11,415.40288770352316
Two great and loyal friends ,2019-08-12,62.147291064499406
Would Chris Cuomo be given a Red Flag for his recent rant Filthy language and a total loss of control He shouldn’t be allowed to have any weapon He’s nuts,2019-08-13,317.22083046170457
No debate on Election Security should go forward without first agreeing that Voter ID Identification must play a very strong part in any final agreement Without Voter ID it is all so meaningless,2019-08-14,322.78666770322235
It would show great weakness if Israel allowed Rep Omar and RepTlaib to visit They hate Israel amp all Jewish people amp there is nothing that can be said or done to change their minds Minnesota and Michigan will have a hard time putting them back in office They are a disgrace,2019-08-15,509.0918904543404
Rep Tlaib wrote a letter to Israeli officials desperately wanting to visit her grandmother Permission was quickly granted whereupon Tlaib obnoxiously turned the approval down a complete setup The only real winner here is Tlaib’s grandmother She doesn’t have to see her now,2019-08-16,467.3217649244245
Major consideration is being given to naming ANTIFA an “ORGANIZATION OF TERROR” Portland is being watched very closely Hopefully the Mayor will be able to properly do his job,2019-08-17,279.43002041050715
MAKE AMERICA GREAT AGAIN,2019-08-18,52.09762413115639
Wow Report Just Out Google manipulated from 26 million to 16 million votes for Hillary Clinton in 2016 Election This was put out by a Clinton supporter not a Trump Supporter Google should be sued My victory was even bigger than thought JudicialWatch,2019-08-19,402.28565548864566
I promise not to do this to Greenland ,2019-08-20,93.54262630002872
So Germany is paying Zero interest and is actually being paid to borrow money while the US a far stronger and more important credit is paying interest and just stopped I hope Quantitative Tightening Strongest Dollar in History very tough on exports No Inflation,2019-08-21,406.1641715776083
It was my honor to sign a Presidential Memorandum facilitating the cancellation of student loan debt for 25K of our most severely disabled Veterans With today’s order we express the everlasting love amp loyalty of a truly grateful Nation God bless our Vets amp God Bless America ,2019-08-22,466.4049305641677
Just spoke with President JairBolsonaro of Brazil Our future Trade prospects are very exciting and our relationship is strong perhaps stronger than ever before I told him if the United States can help with the Amazon Rainforest fires we stand ready to assist,2019-08-23,440.1091553153132
When I looked up to the sky and jokingly said “I am the chosen one” at a press conference two days ago referring to taking on Trade with China little did I realize that the media would claim that I had a “Messiah complex” They knew I was kidding being sarcastic and just,2019-08-24,494.54617958179165
The question I was asked most today by fellow World Leaders who think the USA is doing so well and is stronger than ever before happens to be “Mr President why does the American media hate your Country so much Why are they rooting for it to fail”,2019-08-25,468.29543836179624
Just wrapped up a great meeting with my friend Prime Minister NarendraModi of India at the G7Summit in Biarritz France ,2019-08-26,263.7093225087407
Just returned to Washington from France and the very successful G7 only to find that the Fake News is still trying to perpetuate the phony story that I wanted to use Nuclear weapons to blow up hurricanes before they reach shore This is so ridiculous never happened,2019-08-27,458.5985192769374
A sad day for the Democrats Kirsten Gillibrand has dropped out of the Presidential Primary I’m glad they never found out that she was the one I was really afraid of,2019-08-28,334.26432838795114
There has never been a time in the history of our Country that the Media was so Fraudulent Fake or Corrupt When the “Age of Trump” is looked back on many years from now I only hope that a big part of my legacy will be the exposing of massive dishonesty in the Fake News,2019-08-29,514.3539171723087
The disastrous IG Report on James Comey shows in the strongest of terms how unfairly I and tens of millions of great people who support me were treated Our rights and liberties were illegally stripped away by this dishonest fool We should be given our stolen time back,2019-08-30,496.6355836981407
MAKE AMERICA GREAT AGAIN which is happening and then KEEP AMERICA GREAT,2019-08-31,123.30626275736368
Pray for the people in the Bahamas Being hit like never before Category 5  Almost 200 MPH winds,2019-09-01,183.64476130896918
The Amazon Washington Post did a story that I brought racist attacks against the “Squad” No they brought racist attacks against our Nation All I do is call them out for the horrible things they have said The Democrats have become the Party of the Squad,2019-09-02,443.61086241778963
The incompetent Mayor of London Sadiq Khan was bothered that I played a very fast round of golf yesterday Many Pols exercise for hours or travel for weeks Me I run through one of my courses very inexpensive President Obama would fly to Hawaii Kahn should focus on,2019-09-03,495.1507173127635
“I am so tired of hearing the rationalization of the Left in the country because they hate Donald Trump Inexplicably and without foundation they choose to hate America The Democrats have truly become the party of hate” LouDobbs,2019-09-04,407.49712738594826
Bad “actress” Debra The Mess Messing is in hot water She wants to create a “Blacklist” of Trump supporters amp is being accused of McCarthyism Is also being accused of being a Racist because of the terrible things she said about blacks and mental illness If Roseanne Barr,2019-09-05,461.2712137259794
“China is eating the Tariffs” Billions pouring into USA Targeted Patriot Farmers getting massive Dollars from the incoming Tariffs Good Jobs Numbers No InflationFed China having worst year in decades Talks happening good for all,2019-09-06,332.07146641348993
Unbeknownst to almost everyone the major Taliban leaders and separately the President of Afghanistan were going to secretly meet with me at Camp David on Sunday They were coming to the United States tonight Unfortunately in order to build false leverage they admitted to,2019-09-07,470.6170201363669
WE ARE BUILDING THE WALL ,2019-09-08,58.35814349236791
94 Approval Rating in the Republican Party a record Thank you,2019-09-09,111.16686489001906
I informed John Bolton last night that his services are no longer needed at the White House I disagreed strongly with many of his suggestions as did others in the Administration and therefore,2019-09-10,311.0468280910679
Today and every day we pledge to honor our history to treasure our liberty to uplift our communities to live up to our values to prove worthy of our heroes and above all to NEVER FORGET Honor911 ,2019-09-11,400.90299656222186
The Wall is going up very fast despite total Obstruction by Democrats in Congress and elsewhere ,2019-09-12,158.64822313622702
While I like the Vaping alternative to Cigarettes we need to make sure this alternative is SAFE for ALL Let’s get counterfeits off the market and keep young children from Vaping,2019-09-13,328.8706200640412
MAKE AMERICA GREAT AGAIN,2019-09-14,52.09762413115639
Brett Kavanaugh should start suing people for libel or the Justice Department should come to his rescue The lies being told about him are unbelievable False Accusations without recrimination When does it stop They are trying to influence his opinions Can’t let that happen,2019-09-15,442.16839916839024
I call for the Resignation of everybody at The New York Times involved in the Kavanaugh SMEAR story and while you’re at it the Russian Witch Hunt Hoax which is just as phony They’ve taken the Old Grey Lady and broken her down destroyed her virtue and ruined her reputation,2019-09-16,516.8720480435749
The New York Times is now blaming an editor for the horrible mistake they made in trying to destroy or influence Justice Brett Kavanaugh It wasn’t the editor the Times knew everything They are sick and desperate losing in so many ways,2019-09-17,424.37383926133765
Terrence K Williams “You can’t impeach Trump for being a winner”,2019-09-18,154.23480352206695
GREAT progress on the Border Wall ,2019-09-19,72.67073945432772
Oh no really big political news perhaps the biggest story in years Part time Mayor of New York City  BilldeBlasio who was polling at a solid ZERO but had tremendous room for growth has shocking dropped out of the Presidential race NYC is devastated he’s coming home,2019-09-20,451.6166247705201
I want to express my gratitude to America’s magnificent FLOTUS for tonight’s exquisite evening where we celebrated more than a century of loyal and devoted friendship between🇺🇸🇦🇺Both of our nations are blessed by uncommon courage unfailing commitment and unyielding character ,2019-09-21,525.9793703841343
The USA Loves India ,2019-09-22,49.19154969858305
94 approval rating in the Republican Party Thank you,2019-09-23,95.8104496244993
PRESIDENTIAL HARASSMENT,2019-09-24,34.36039618139572
There has been no President in the history of our Country who has been treated so badly as I have The Democrats are frozen with hatred and fear They get nothing done This should never be allowed to happen to another President Witch Hunt,2019-09-25,419.30911899928026
Liddle’ Adam Schiff who has worked unsuccessfully for 3 years to hurt the Republican Party and President has just said that the Whistleblower even though he or she only had second hand information “is credible” How can that be with zero info and a known bias Democrat Scam,2019-09-26,459.39926451762494
I AM DRAINING THE SWAMP ,2019-09-27,59.22655148524249
They are trying to stop ME because I am fighting for YOU ,2019-09-28,121.08294457082361
Like every American I deserve to meet my accuser especially when this accuser the socalled “Whistleblower” represented a perfect conversation with a foreign leader in a totally inaccurate and fraudulent way Then Schiff made up what I actually said by lying to Congress,2019-09-29,451.7262695348131
THANK YOU ,2019-09-30,40.070354462896965
As I learn more and more each day I am coming to the conclusion that what is taking place is not an impeachment it is a COUP intended to take away the Power of the,2019-10-01,368.9058934033458
LOOK AT THIS PHOTOGRAPH ,2019-10-02,50.80976701239043
DRAIN THE SWAMP ,2019-10-03,44.20572804522086
As the President of the United States I have an absolute right perhaps even a duty to investigate or have investigated CORRUPTION and that would include asking or suggesting other Countries to help us out,2019-10-04,328.3903113293054
So Crooked Hillary Clinton can delete and acid wash 33000 emails AFTER getting a Subpoena from the United States Congress but I can’t make one totally appropriate telephone call to the President of Ukraine Witch Hunt,2019-10-05,387.4289045796406
Unemployment Rate just dropped to 35 the lowest in more that 50 years Is that an impeachable event for your President,2019-10-06,240.05947265707087
As I have stated strongly before and just to reiterate if Turkey does anything that I in my great and unmatched wisdom consider to be off limits I will totally destroy and obliterate the Economy of Turkey I’ve done before They must with Europe and others watch over,2019-10-07,523.5708343760664
I think that Crooked Hillary Clinton should enter the race to try and steal it away from Uber Left Elizabeth Warren Only one condition The Crooked one must explain all of her high crimes and misdemeanors including how amp why she deleted 33000 Emails AFTER getting “C” Subpoena,2019-10-08,465.5176399501422
The hardest thing I have to do as President ,2019-10-09,101.23842255706657
WOW THANK YOU Minneapolis Minnesota — on my way KAG2020 ,2019-10-10,121.67132876380397
A GREAT evening in Minneapolis Minnesota with incredible American Patriots THANK YOU ,2019-10-11,131.65943875444057
The Endless Wars Must End,2019-10-12,64.03947496504375
We have become a far greater Economic Power than ever before and we are using that power for WORLD PEACE,2019-10-13,212.9356936055087
America First,2019-10-14,34.21317828804878
Now that we have found out that CNN is a virtual fraud rumor has it that Jeff Zucker will be resigining momentarily,2019-10-15,230.8133131976647
We now have the greatest Economy in history ,2019-10-16,94.33874728120483
Nancy Pelosi needs help fast There is either something wrong with her “upstairs” or she just plain doesn’t like our great Country She had a total meltdown in the White House today It was very sad to watch Pray for her she is a very sick person,2019-10-17,472.7061691598918
Can you believe I am doing this important work for our Country and have to deal with Corrupt Adam Schiff and the Do Nothing Democrats at the same time It was not intended to be this way for a President,2019-10-18,389.2304086043253
Susan Rice who was a disaster to President Obama as National Security Advisor is now telling us her opinion on what to do in Syria Remember RED LINE IN THE SAND That was Obama Millions killed No thanks Susan you were a disaster,2019-10-19,390.49266656836284
So now Crooked Hillary is at it again She is calling Congresswoman Tulsi Gabbard “a Russian favorite” and Jill Stein “a Russian asset” As you may have heard I was called a big Russia lover also actually I do like Russian people I like all people Hillary’s gone Crazy,2019-10-20,489.9349659892813
Censure at least Corrupt Adam Schiff After what he got caught doing any pol who does not so vote cannot be honestare you listening Dems,2019-10-21,288.35099432913324
So some day if a Democrat becomes President and the Republicans win the House even by a tiny margin they can impeach the President without due process or fairness or any legal rights All Republicans must remember what they are witnessing here  a lynching But we will WIN,2019-10-22,462.04790997413767
Where’s the Whistleblower,2019-10-23,72.02841348579722
Thank you to House Republicans for being tough smart and understanding in detail the greatest Witch Hunt in American History It has been going on since long before I even got Elected the Insurance Policy A total Scam,2019-10-24,371.5120014396345
To Tim The Button on the IPhone was FAR better than the Swipe,2019-10-25,137.83433223189155
Where’s the Whistleblower,2019-10-26,72.02841348579722
Something very big has just happened,2019-10-27,77.89445466821554
We have declassified a picture of the wonderful dog name not declassified that did such a GREAT JOB in capturing and killing the Leader of ISIS Abu Bakr alBaghdadi ,2019-10-28,332.0087605116079
Just confirmed that Abu Bakr alBaghdadi’s number one replacement has been terminated by American troops Most likely would have taken the top spot  Now he is also Dead,2019-10-29,312.48246729498555
AMERICAN HERO ,2019-10-30,36.329661613946676
The Greatest Witch Hunt In American History,2019-10-31,80.49771023048318
You can’t Impeach someone who hasn’t done anything wrong,2019-11-01,143.88059050848702
The Whistleblower has disappeared Where is the Whistleblower,2019-11-02,120.24211700620192
The Whistleblower got it sooo wrong that HE must come forward The Fake News Media knows who he is but being an arm of the Democrat Party don’t want to reveal him because there would be hell to pay  Reveal the Whistleblower and end the Impeachment Hoax,2019-11-03,521.915397246451
95 Approval Rating in the Republican Party Thank you,2019-11-04,97.23760938889019
This is the time for Mexico with the help of the United States to wage WAR on the drug cartels and wipe them off the face of the earth We merely await a call from your great new president,2019-11-05,399.333712385511
Stock Markets all three hit another ALL TIME amp HISTORIC HIGH yesterday You are sooo lucky to have me as your President just kidding Spend your money well,2019-11-06,272.4167763617396
It was just explained to me that for next weeks Fake Hearing trial in the House as they interview Never Trumpers and others I get NO LAWYER amp NO DUE PROCESS It is a Pelosi Schiff Scam against the Republican Party and me This Witch Hunt should not be allowed to proceed,2019-11-07,525.5426256963207
STATEMENT FROM PRESIDENT DONALD J TRUMP ,2019-11-08,68.0738963175448
Just finished reading my son Donald’s just out new book “Triggered” It is really good He along with many of us was very unfairly treated But we all fight back and we always win,2019-11-09,351.6648044465935
Thank you to LSU and Alabama for a great game,2019-11-10,114.94917186090225
HAPPY VETERANS DAY,2019-11-11,42.51459765228987
Economy is BOOMING Seems set to have yet another record day,2019-11-12,113.43748103783696
READ THE TRANSCRIPT,2019-11-13,44.82976179987418
Wow Was just told that my son’s book “Triggered” is Number One on The New York Times Bestseller List Congratulations Don,2019-11-14,220.4250764427228
So they now convict Roger Stone of lying and want to jail him for many years to come Well what about Crooked Hillary Comey Strzok Page McCabe Brennan Clapper Shifty Schiff Ohr amp Nellie Steele amp all of the others including even Mueller himself Didn’t they lie,2019-11-15,490.9044207553876
Dow hits 28000  FIRST TIME EVER HIGHEST EVER Gee Pelosi amp Schitt have a good idea “lets Impeach the President” If something like that ever happened it would lead to the biggest FALL in Market History It’s called a Depression not a Recession So much for 401K’s amp Jobs,2019-11-16,533.1798194511509
Where is the Fake Whistleblower,2019-11-17,72.93372360041667
Never has the Republican Party been so united as it is now 95 AR This is a great fraud being played out against the American people by the Fake News Media amp their partner the Do Nothing Democrats The rules are rigged by Pelosi amp Schiff but we are winning and we will win,2019-11-18,512.2709976902443
Nancy Pelosi just stated that “it is dangerous to let the voters decide Trump’s fate” FoxNews  In other words she thinks I’m going to win and doesn’t want to take a chance on letting the voters decide Like Al Green she wants to change our voting system Wow she’s CRAZY,2019-11-19,538.7105355011337
A great day for Republicans a great day for our Country,2019-11-20,127.4377037388587
The Republican Party and me had a GREAT day yesterday with respect to the phony Impeachment Hoax amp yet when I got home to the White House amp checked out the news coverage on much of television you would have no idea they were reporting on the same event FAKE amp CORRUPT NEWS,2019-11-21,472.51028785854675
SCHIFFS FACT WITNESSES ,2019-11-22,55.5092396217426
95 Approval Rate in the Republican Party a record Thank you,2019-11-23,113.57955368004468
Polls have now turned very strongly against Impeachment especially in swing states 75 to 25 Thank you,2019-11-24,186.73533361417452
Another new Stock Market Record Enjoy,2019-11-25,62.08701278246173
I will always protect our great warfighters I’ve got your backs,2019-11-26,147.88425341913123
95 Approval Rating in the Republican Party Thank you,2019-11-27,97.23760938889019
HAPPY THANKSGIVING ,2019-11-28,36.25569543552884
Just returned to the United States after spending a GREAT Thanksgiving with our Courageous American Warriors in Afghanistan ,2019-11-29,209.27818140301167
I will be representing our Country in London at NATO while the Democrats are holding the most ridiculous Impeachment hearings in history Read the Transcripts NOTHING was done or said wrong The Radical Left is undercutting our Country Hearings scheduled on same dates as NATO,2019-11-30,423.7869781213621
On World AIDS Day The First Lady and I express our support for those living with HIVAIDS and mourn the lives lost We reaffirm our commitment to end the HIVAIDS epidemic,2019-12-01,356.89235887918795
Mini Mike Bloomberg has instructed his third rate news organization not to investigate him or any Democrat but to go after President Trump only The Failing New York Times thinks that is OK because their hatred amp bias is so great they can’t even see straight It’s not OK,2019-12-02,452.9175636661727
The United States of America supports the brave people of Iran who are protesting for their FREEDOM We have under the Trump Administration and always will,2019-12-03,262.5450601473702
The Fake News Media is doing everything possible to belittle my VERY successful trip to London for NATO I got along great with the NATO leaders even getting them to pay 130 Billion a year more amp 400 Billion a year more in 3 years No increase for US only deep respect,2019-12-04,485.06126188149085
Nancy Pelosi just had a nervous fit She hates that we will soon have 182 great new judges and sooo much more Stock Market and employment records She says she “prays for the President” I don’t believe her not even close Help the homeless in your district Nancy USMCA,2019-12-05,482.27380941700466
Do not believe any article or story you read or see that uses “anonymous sources” having to do with trade or any other subject Only accept information if it has an actual living name on it The Fake News Media makes up many “sources say” stories Do not believe them,2019-12-06,480.20893868455084
Why is the World Bank loaning money to China Can this be possible China has plenty of money and if they don’t they create it STOP,2019-12-07,298.08819572204044
Less than 48 hours before start of the Impeachment Hearing Hoax on Monday the No Due Process Do Nothing Democrats are believe it or not changing the Impeachment Guidelines because the facts are not on their side When you can’t win the game change the rules,2019-12-08,465.90139622897476
“No president in American history has been treated like this” marklevinshow,2019-12-09,138.4373061516217
Shifty Schiff a totally corrupt politician made up a horrible and fraudulent statement read it to Congress and said those words came from me He got caught was very embarrassed yet nothing happened to him for committing this fraud He’ll eventually have to answer for this,2019-12-10,471.3277940857473
Wow All of our priorities have made it into the final NDAA Pay Raise for our Troops Rebuilding our Military Paid Parental Leave Border Security and Space Force Congress – don’t delay this anymore I will sign this historic defense legislation immediately,2019-12-11,378.96068701488286
So ridiculous Greta must work on her Anger Management problem then go to a good old fashioned movie with a friend Chill Greta Chill ,2019-12-12,218.59648867072713
Congratulations to Boris Johnson on his great WIN Britain and the United States will now be free to strike a massive new Trade Deal after BREXIT This deal has the potential to be far bigger and more lucrative than any deal that could be made with the EU Celebrate Boris,2019-12-13,522.1070980608624
It’s not fair that I’m being Impeached when I’ve done absolutely nothing wrong The Radical Left Do Nothing Democrats have become the Party of Hate They are so bad for our Country,2019-12-14,352.4138051657971
So now Comey’s admitting he was wrong Wow but he’s only doing so because he got caught red handed He was actually caught a long time ago So what are the consequences for his unlawful conduct Could it be years in jail Where are the apologies to me and others Jim,2019-12-15,524.3243171149375
New Stock Market high I will never get bored of telling you that – and we will never get tired of winning,2019-12-16,204.02296134541433
Impeachment Poll numbers are starting to drop like a rock now that people are understanding better what this whole Democrat Scam is all about,2019-12-17,276.8739270105345
Can you believe that I will be impeached today by the Radical Left Do Nothing Democrats AND I DID NOTHING WRONG A terrible Thing Read the Transcripts This should never happen to another President again Say a PRAYER,2019-12-18,399.38850105196076
100 Republican Vote That’s what people are talking about The Republicans are united like never before,2019-12-19,177.46368367690613
Nancy Pelosi is looking for a Quid Pro Quo with the Senate Why aren’t we Impeaching her,2019-12-20,219.69677171877007
Last night I was so proud to have signed the largest Defense Bill ever The very vital Space Force was created New planes ships missiles rockets and equipment of every kind and all made right here in the USA Additionally we got Border Wall being built funding Nice,2019-12-21,484.5814969051217
The Democrats and Crooked Hillary paid for amp provided a Fake Dossier with phony information gotten from foreign sources pushed it to the corrupt media amp Dirty Cops amp have now been caught They spied on my campaign then tried to cover it up  Just Like Watergate but bigger,2019-12-22,503.44229546136285
Pelosi gives us the most unfair trial in the history of the US Congress and now she is crying for fairness in the Senate and breaking all rules while doing so She lost Congress once she will do it again,2019-12-23,389.4287627338877
STOCK MARKET CLOSES AT ALLTIME HIGH What a great time for the Radical Left Do Nothing Democrats to Impeach your favorite President especially since he has not done anything wrong,2019-12-24,328.6595484335915
MERRY CHRISTMAS,2019-12-25,38.71695326535615
California leads the nation by far in both the number of homeless people and the percentage increase in the homeless population  two terrible stats Crazy Nancy should focus on that in her very down district and helping her incompetent governor with the big homeless problem,2019-12-26,440.77970176152587
So interesting to see Nancy Pelosi demanding fairness from senatemajldr McConnell when she presided over the most unfair hearing in the history of the United States Congress,2019-12-27,301.94908054585505
California and New York must do something about their TREMENDOUS Homeless problems They are setting records If their Governors can’t handle the situation which they should be able to do very easily they must call and “politely” ask for help Would be so easy with competence,2019-12-28,441.7024860095086
The antiSemitic attack in Monsey New York on the 7th night of Hanukkah last night is horrific We must all come together to fight confront and eradicate the evil scourge of antiSemitism Melania and I wish the victims a quick and full recovery,2019-12-29,530.7093434047786
Thank you to highly respected Jewish leader Dov Hikind for his wonderful statements about me this morning on foxandfriends,2019-12-30,235.9203652087269
Our prayers are with the families of the victims and the congregation of yesterday’s church attack It was over in 6 seconds thanks to the brave parishioners who acted to protect 242 fellow worshippers Lives were saved by these heroes and Texas laws allowing them to carry arms,2019-12-31,524.0221280277133
HAPPY NEW YEAR,2020-01-01,48.66159378615241
A lot of very good people were taken down by a small group of Dirty Filthy Cops politicians government officials and an investigation that was illegally started amp that SPIED on my campaign The Witch Hunt is sputtering badly but still going on Ukraine Hoax If this,2020-01-02,501.4447819980994
Iran never won a war but never lost a negotiation,2020-01-03,103.44324899783287
95 Approval Rating in the Republican Party Thank you,2020-01-04,97.23760938889019
The United States just spent Two Trillion Dollars on Military Equipment We are the biggest and by far the BEST in the World If Iran attacks an American Base or any American we will be sending some of that brand new beautiful equipment their wayand without hesitation,2020-01-05,465.2682054813342
IRAN WILL NEVER HAVE A NUCLEAR WEAPON,2020-01-06,81.02176715979708
Had a very good meeting with kbsalsaud of Saudi Arabia We discussed Trade Military Oil Prices Security and Stability in the Middle East,2020-01-07,248.46193700592818
All is well Missiles launched from Iran at two military bases located in Iraq Assessment of casualties amp damages taking place now So far so good We have the most powerful and well equipped military anywhere in the world by far I will be making a statement tomorrow morning,2020-01-08,477.5873288005866
Breaking News The Fifth Circuit Court of Appeals just reversed a lower court decision amp gave us the go ahead to build one of the largest sections of the desperately needed Southern Border Wall Four Billion Dollars Entire Wall is under construction or getting ready to start,2020-01-09,454.0089032911918
Under my administration we will NEVER make excuses for America’s enemies – we will never hesitate in defending American lives – and we will never stop working to defeat Radical Islamic Terrorism ,2020-01-10,290.660850853672
به مردم شجاع و رنج کشیده ایران من از ابتدای دوره ریاست جمهوریم با شما ایستاده‌ام و دولت من همچنان با شما خواهد ایستاد ما اعتراضات شما را از نزدیک دنبال می کنیم شجاعت شما الهام بخش است,2020-01-11,1660.8384377233513
To the leaders of Iran  DO NOT KILL YOUR PROTESTERS Thousands have already been killed or imprisoned by you and the World is watching More importantly the USA is watching Turn your internet back on and let reporters roam free Stop the killing of your great Iranian people,2020-01-12,471.84461455474036
Wow The wonderful Iranian protesters refused to step on or in any way denigrate our Great American Flag It was put on the street in order for them to trample it and they walked around it instead Big progress,2020-01-13,388.3240677495075
Cryin’ Chuck Schumer just said “The American people want a fair trial in the Senate” True but why didn’t Nervous Nancy and Corrupt politician Adam “Shifty” Schiff give us a fair trial in the House It was the most lopsided amp unfair basement hearing in the history of Congress,2020-01-14,521.297368629052
Here we go again another Con Job by the Do Nothing Democrats All of this work was supposed to be done by the House not the Senate,2020-01-15,259.8009203049321
I JUST GOT IMPEACHED FOR MAKING A PERFECT PHONE CALL,2020-01-16,124.17527425816643
Your 2nd Amendment is under very serious attack in the Great Commonwealth of Virginia That’s what happens when you vote for Democrats they will take your guns away Republicans will win Virginia in 2020 Thank you Dems,2020-01-17,379.7870203360251
95 Approval Rating in the Republican Party A Record Thank You,2020-01-18,112.45630782305665
I have never seen the Republican Party as Strong and as Unified as it is right now Thank you,2020-01-19,189.9815865023318
USA USA USA,2020-01-20,52.947661940642845
READ THE TRANSCRIPTS,2020-01-21,52.61468502260241
